datetime,Latitude,Longitude
2020-02-20 16:54:01,nan,nan
2020-02-20 16:54:04,nan,nan
2020-02-20 16:54:07,nan,nan
2020-02-20 16:54:10,nan,nan
2020-02-20 16:54:13,nan,nan
2020-02-20 16:54:16,nan,nan
2020-02-20 16:54:19,nan,nan
2020-02-20 16:54:22,nan,nan
2020-02-20 16:54:25,nan,nan
2020-02-20 16:54:28,nan,nan
2020-02-20 16:54:31,nan,nan
2020-02-20 16:54:34,nan,nan
2020-02-20 16:54:37,nan,nan
2020-02-20 16:54:40,nan,nan
2020-02-20 16:54:43,nan,nan
2020-02-20 16:54:46,nan,nan
2020-02-20 16:54:49,nan,nan
2020-02-20 16:54:52,nan,nan
2020-02-20 16:54:55,nan,nan
2020-02-20 16:54:58,nan,nan
2020-02-20 16:55:01,nan,nan
2020-02-20 16:55:04,nan,nan
2020-02-20 16:55:07,nan,nan
2020-02-20 16:55:10,nan,nan
2020-02-20 16:55:14,nan,nan
2020-02-20 16:55:17,nan,nan
2020-02-20 16:55:20,nan,nan
2020-02-20 16:55:23,nan,nan
2020-02-20 16:55:26,nan,nan
2020-02-20 16:55:29,nan,nan
2020-02-20 16:55:32,nan,nan
2020-02-20 16:55:35,nan,nan
2020-02-20 16:55:38,nan,nan
2020-02-20 16:55:41,nan,nan
2020-02-20 16:55:44,nan,nan
2020-02-20 16:55:47,nan,nan
2020-02-20 16:55:50,nan,nan
2020-02-20 16:55:53,nan,nan
2020-02-20 16:55:56,nan,nan
2020-02-20 16:55:59,nan,nan
2020-02-20 16:56:02,nan,nan
2020-02-20 16:56:05,nan,nan
2020-02-20 16:56:08,nan,nan
2020-02-20 16:56:11,nan,nan
2020-02-20 16:56:14,nan,nan
2020-02-20 16:56:17,nan,nan
2020-02-20 16:56:20,nan,nan
2020-02-20 16:56:23,nan,nan
2020-02-20 16:56:26,nan,nan
2020-02-20 16:56:29,nan,nan
2020-02-20 16:56:32,nan,nan
2020-02-20 16:56:35,nan,nan
2020-02-20 16:56:38,nan,nan
2020-02-20 16:56:41,nan,nan
2020-02-20 16:56:44,nan,nan
2020-02-20 16:56:47,nan,nan
2020-02-20 16:56:50,nan,nan
2020-02-20 16:56:53,nan,nan
2020-02-20 16:56:56,nan,nan
2020-02-20 16:56:59,nan,nan
2020-02-20 16:57:02,nan,nan
2020-02-20 16:57:05,nan,nan
2020-02-20 16:57:08,nan,nan
2020-02-20 16:57:11,nan,nan
2020-02-20 16:57:14,nan,nan
2020-02-20 16:57:17,nan,nan
2020-02-20 16:57:20,nan,nan
2020-02-20 16:57:24,nan,nan
2020-02-20 16:57:27,nan,nan
2020-02-20 16:57:30,nan,nan
2020-02-20 16:57:33,nan,nan
2020-02-20 16:57:36,nan,nan
2020-02-20 16:57:39,nan,nan
2020-02-20 16:57:42,nan,nan
2020-02-20 16:57:45,nan,nan
2020-02-20 16:57:48,nan,nan
2020-02-20 16:57:51,nan,nan
2020-02-20 16:57:54,nan,nan
2020-02-20 16:57:57,nan,nan
2020-02-20 16:58:00,nan,nan
2020-02-20 16:58:03,nan,nan
2020-02-20 16:58:06,nan,nan
2020-02-20 16:58:09,nan,nan
2020-02-20 16:58:12,nan,nan
2020-02-20 16:58:15,nan,nan
2020-02-20 16:58:18,nan,nan
2020-02-20 16:58:21,nan,nan
2020-02-20 16:58:24,nan,nan
2020-02-20 16:58:27,nan,nan
2020-02-20 16:58:30,nan,nan
2020-02-20 16:58:33,nan,nan
2020-02-20 16:58:36,nan,nan
2020-02-20 16:58:39,nan,nan
2020-02-20 16:58:42,nan,nan
2020-02-20 16:58:45,nan,nan
2020-02-20 16:58:48,nan,nan
2020-02-20 16:58:51,nan,nan
2020-02-20 16:58:54,nan,nan
2020-02-20 16:58:57,nan,nan
2020-02-20 16:59:00,nan,nan
2020-02-20 16:59:03,nan,nan
2020-02-20 16:59:06,nan,nan
2020-02-20 16:59:09,nan,nan
2020-02-20 16:59:12,nan,nan
2020-02-20 16:59:15,nan,nan
2020-02-20 16:59:18,nan,nan
2020-02-20 16:59:21,nan,nan
2020-02-20 16:59:24,nan,nan
2020-02-20 16:59:28,nan,nan
2020-02-20 16:59:31,nan,nan
2020-02-20 16:59:34,nan,nan
2020-02-20 16:59:37,nan,nan
2020-02-20 16:59:40,nan,nan
2020-02-20 16:59:43,nan,nan
2020-02-20 16:59:46,nan,nan
2020-02-20 16:59:49,nan,nan
2020-02-20 16:59:52,nan,nan
2020-02-20 16:59:55,nan,nan
2020-02-20 16:59:58,nan,nan
2020-02-20 17:00:01,nan,nan
2020-02-20 17:00:04,nan,nan
2020-02-20 17:00:07,nan,nan
2020-02-20 17:00:10,nan,nan
2020-02-20 17:00:13,nan,nan
2020-02-20 17:00:16,nan,nan
2020-02-20 17:00:19,nan,nan
2020-02-20 17:00:22,nan,nan
2020-02-20 17:00:25,nan,nan
2020-02-20 17:00:28,nan,nan
2020-02-20 17:00:31,nan,nan
2020-02-20 17:00:34,nan,nan
2020-02-20 17:00:37,nan,nan
2020-02-20 17:00:40,nan,nan
2020-02-20 17:00:43,nan,nan
2020-02-20 17:00:46,nan,nan
2020-02-20 17:00:49,nan,nan
2020-02-20 17:00:52,nan,nan
2020-02-20 17:00:55,nan,nan
2020-02-20 17:00:58,nan,nan
2020-02-20 17:01:01,nan,nan
2020-02-20 17:01:04,nan,nan
2020-02-20 17:01:07,nan,nan
2020-02-20 17:01:10,nan,nan
2020-02-20 17:01:13,nan,nan
2020-02-20 17:01:16,nan,nan
2020-02-20 17:01:19,nan,nan
2020-02-20 17:01:22,nan,nan
2020-02-20 17:01:25,nan,nan
2020-02-20 17:01:28,nan,nan
2020-02-20 17:01:31,nan,nan
2020-02-20 17:01:34,nan,nan
2020-02-20 17:01:38,nan,nan
2020-02-20 17:01:41,nan,nan
2020-02-20 17:01:44,nan,nan
2020-02-20 17:01:47,nan,nan
2020-02-20 17:01:50,nan,nan
2020-02-20 17:01:53,nan,nan
2020-02-20 17:01:56,nan,nan
2020-02-20 17:01:59,nan,nan
2020-02-20 17:02:02,nan,nan
2020-02-20 17:02:05,nan,nan
2020-02-20 17:02:08,nan,nan
2020-02-20 17:02:11,nan,nan
2020-02-20 17:02:14,nan,nan
2020-02-20 17:02:17,nan,nan
2020-02-20 17:02:20,nan,nan
2020-02-20 17:02:23,nan,nan
2020-02-20 17:02:26,nan,nan
2020-02-20 17:02:29,nan,nan
2020-02-20 17:02:32,nan,nan
2020-02-20 17:02:35,nan,nan
2020-02-20 17:02:38,nan,nan
2020-02-20 17:02:41,nan,nan
2020-02-20 17:02:44,nan,nan
2020-02-20 17:02:47,nan,nan
2020-02-20 17:02:50,nan,nan
2020-02-20 17:02:53,nan,nan
2020-02-20 17:02:56,nan,nan
2020-02-20 17:02:59,nan,nan
2020-02-20 17:03:02,nan,nan
2020-02-20 17:03:05,nan,nan
2020-02-20 17:03:08,nan,nan
2020-02-20 17:03:11,nan,nan
2020-02-20 17:03:14,nan,nan
2020-02-20 17:03:17,nan,nan
2020-02-20 17:03:20,nan,nan
2020-02-20 17:03:23,nan,nan
2020-02-20 17:03:26,nan,nan
2020-02-20 17:03:29,nan,nan
2020-02-20 17:03:32,nan,nan
2020-02-20 17:03:35,nan,nan
2020-02-20 17:03:38,nan,nan
2020-02-20 17:03:41,nan,nan
2020-02-20 17:03:45,nan,nan
2020-02-20 17:03:48,nan,nan
2020-02-20 17:03:51,nan,nan
2020-02-20 17:03:54,nan,nan
2020-02-20 17:03:57,nan,nan
2020-02-20 17:04:00,nan,nan
2020-02-20 17:04:03,nan,nan
2020-02-20 17:04:06,nan,nan
2020-02-20 17:04:09,nan,nan
2020-02-20 17:04:12,nan,nan
2020-02-20 17:04:15,nan,nan
2020-02-20 17:04:18,nan,nan
2020-02-20 17:04:21,nan,nan
2020-02-20 17:04:24,nan,nan
2020-02-20 17:04:27,nan,nan
2020-02-20 17:04:30,nan,nan
2020-02-20 17:04:33,nan,nan
2020-02-20 17:04:36,nan,nan
2020-02-20 17:04:39,nan,nan
2020-02-20 17:04:42,nan,nan
2020-02-20 17:04:45,nan,nan
2020-02-20 17:04:48,nan,nan
2020-02-20 17:04:51,nan,nan
2020-02-20 17:04:54,nan,nan
2020-02-20 17:04:57,nan,nan
2020-02-20 17:05:00,nan,nan
2020-02-20 17:05:03,nan,nan
2020-02-20 17:05:06,nan,nan
2020-02-20 17:05:09,nan,nan
2020-02-20 17:05:12,nan,nan
2020-02-20 17:05:15,nan,nan
2020-02-20 17:05:18,nan,nan
2020-02-20 17:05:21,nan,nan
2020-02-20 17:05:24,nan,nan
2020-02-20 17:05:27,nan,nan
2020-02-20 17:05:30,nan,nan
2020-02-20 17:05:33,nan,nan
2020-02-20 17:05:36,nan,nan
2020-02-20 17:05:39,nan,nan
2020-02-20 17:05:42,nan,nan
2020-02-20 17:05:45,nan,nan
2020-02-20 17:05:48,nan,nan
2020-02-20 17:05:52,nan,nan
2020-02-20 17:05:55,nan,nan
2020-02-20 17:05:58,nan,nan
2020-02-20 17:06:01,nan,nan
2020-02-20 17:06:04,nan,nan
2020-02-20 17:06:07,nan,nan
2020-02-20 17:06:10,nan,nan
2020-02-20 17:06:13,nan,nan
2020-02-20 17:06:16,nan,nan
2020-02-20 17:06:19,nan,nan
2020-02-20 17:06:22,nan,nan
2020-02-20 17:06:25,nan,nan
2020-02-20 17:06:28,nan,nan
2020-02-20 17:06:31,nan,nan
2020-02-20 17:06:34,nan,nan
2020-02-20 17:06:37,nan,nan
2020-02-20 17:06:40,nan,nan
2020-02-20 17:06:43,nan,nan
2020-02-20 17:06:46,nan,nan
2020-02-20 17:06:49,nan,nan
2020-02-20 17:06:52,nan,nan
2020-02-20 17:06:55,nan,nan
2020-02-20 17:06:58,nan,nan
2020-02-20 17:07:01,nan,nan
2020-02-20 17:07:04,nan,nan
2020-02-20 17:07:07,nan,nan
2020-02-20 17:07:10,nan,nan
2020-02-20 17:07:13,nan,nan
2020-02-20 17:07:16,nan,nan
2020-02-20 17:07:19,nan,nan
2020-02-20 17:07:22,nan,nan
2020-02-20 17:07:25,nan,nan
2020-02-20 17:07:28,nan,nan
2020-02-20 17:07:31,nan,nan
2020-02-20 17:07:34,nan,nan
2020-02-20 17:07:37,nan,nan
2020-02-20 17:07:40,nan,nan
2020-02-20 17:07:43,nan,nan
2020-02-20 17:07:46,nan,nan
2020-02-20 17:07:49,nan,nan
2020-02-20 17:07:52,nan,nan
2020-02-20 17:07:55,nan,nan
2020-02-20 17:07:58,nan,nan
2020-02-20 17:08:01,nan,nan
2020-02-20 17:08:04,nan,nan
2020-02-20 17:08:07,nan,nan
2020-02-20 17:08:10,nan,nan
2020-02-20 17:08:13,nan,nan
2020-02-20 17:08:17,nan,nan
2020-02-20 17:08:20,nan,nan
2020-02-20 17:08:23,nan,nan
2020-02-20 17:08:26,nan,nan
2020-02-20 17:08:29,nan,nan
2020-02-20 17:08:32,nan,nan
2020-02-20 17:08:35,nan,nan
2020-02-20 17:08:38,nan,nan
2020-02-20 17:08:41,nan,nan
2020-02-20 17:08:44,nan,nan
2020-02-20 17:08:47,nan,nan
2020-02-20 17:08:50,nan,nan
2020-02-20 17:08:53,nan,nan
2020-02-20 17:08:56,nan,nan
2020-02-20 17:08:59,nan,nan
2020-02-20 17:09:02,nan,nan
2020-02-20 17:09:05,nan,nan
2020-02-20 17:09:08,nan,nan
2020-02-20 17:09:11,nan,nan
2020-02-20 17:09:14,nan,nan
2020-02-20 17:09:17,nan,nan
2020-02-20 17:09:20,nan,nan
2020-02-20 17:09:23,nan,nan
2020-02-20 17:09:26,nan,nan
2020-02-20 17:09:29,nan,nan
2020-02-20 17:09:32,nan,nan
2020-02-20 17:09:35,nan,nan
2020-02-20 17:09:38,nan,nan
2020-02-20 17:09:41,nan,nan
2020-02-20 17:09:44,nan,nan
2020-02-20 17:09:47,nan,nan
2020-02-20 17:09:50,nan,nan
2020-02-20 17:09:53,nan,nan
2020-02-20 17:09:56,nan,nan
2020-02-20 17:09:59,nan,nan
2020-02-20 17:10:02,nan,nan
2020-02-20 17:10:05,nan,nan
2020-02-20 17:10:08,nan,nan
2020-02-20 17:10:11,nan,nan
2020-02-20 17:10:15,nan,nan
2020-02-20 17:10:18,nan,nan
2020-02-20 17:10:21,nan,nan
2020-02-20 17:10:24,nan,nan
2020-02-20 17:10:27,nan,nan
2020-02-20 17:10:30,nan,nan
2020-02-20 17:10:33,nan,nan
2020-02-20 17:10:36,nan,nan
2020-02-20 17:10:39,nan,nan
2020-02-20 17:10:42,nan,nan
2020-02-20 17:10:45,nan,nan
2020-02-20 17:10:48,nan,nan
2020-02-20 17:10:51,nan,nan
2020-02-20 17:10:54,nan,nan
2020-02-20 17:10:57,nan,nan
2020-02-20 17:11:00,nan,nan
2020-02-20 17:11:03,nan,nan
2020-02-20 17:11:06,nan,nan
2020-02-20 17:11:09,nan,nan
2020-02-20 17:11:12,nan,nan
2020-02-20 17:11:15,nan,nan
2020-02-20 17:11:18,nan,nan
2020-02-20 17:11:21,nan,nan
2020-02-20 17:11:24,nan,nan
2020-02-20 17:11:27,nan,nan
2020-02-20 17:11:30,nan,nan
2020-02-20 17:11:33,nan,nan
2020-02-20 17:11:36,nan,nan
2020-02-20 17:11:39,nan,nan
2020-02-20 17:11:42,nan,nan
2020-02-20 17:11:45,nan,nan
2020-02-20 17:11:48,nan,nan
2020-02-20 17:11:51,nan,nan
2020-02-20 17:11:54,nan,nan
2020-02-20 17:11:57,nan,nan
2020-02-20 17:12:00,nan,nan
2020-02-20 17:12:03,nan,nan
2020-02-20 17:12:06,nan,nan
2020-02-20 17:12:09,nan,nan
2020-02-20 17:12:12,nan,nan
2020-02-20 17:12:15,nan,nan
2020-02-20 17:12:18,nan,nan
2020-02-20 17:12:21,nan,nan
2020-02-20 17:12:24,nan,nan
2020-02-20 17:12:27,nan,nan
2020-02-20 17:12:31,nan,nan
2020-02-20 17:12:34,nan,nan
2020-02-20 17:12:37,nan,nan
2020-02-20 17:12:40,nan,nan
2020-02-20 17:12:43,nan,nan
2020-02-20 17:12:46,nan,nan
2020-02-20 17:12:49,nan,nan
2020-02-20 17:12:52,nan,nan
2020-02-20 17:12:55,nan,nan
2020-02-20 17:12:58,nan,nan
2020-02-20 17:13:01,nan,nan
2020-02-20 17:13:04,nan,nan
2020-02-20 17:13:07,nan,nan
2020-02-20 17:13:10,nan,nan
2020-02-20 17:13:13,nan,nan
2020-02-20 17:13:16,nan,nan
2020-02-20 17:13:19,nan,nan
2020-02-20 17:13:22,nan,nan
2020-02-20 17:13:25,nan,nan
2020-02-20 17:13:28,nan,nan
2020-02-20 17:13:31,nan,nan
2020-02-20 17:13:34,nan,nan
2020-02-20 17:13:37,nan,nan
2020-02-20 17:13:40,nan,nan
2020-02-20 17:13:43,nan,nan
2020-02-20 17:13:46,nan,nan
2020-02-20 17:13:49,nan,nan
2020-02-20 17:13:52,nan,nan
2020-02-20 17:13:55,nan,nan
2020-02-20 17:13:58,nan,nan
2020-02-20 17:14:01,nan,nan
2020-02-20 17:14:04,nan,nan
2020-02-20 17:14:07,nan,nan
2020-02-20 17:14:10,nan,nan
2020-02-20 17:14:13,nan,nan
2020-02-20 17:14:16,nan,nan
2020-02-20 17:14:19,nan,nan
2020-02-20 17:14:22,nan,nan
2020-02-20 17:14:25,nan,nan
2020-02-20 17:14:28,nan,nan
2020-02-20 17:14:31,nan,nan
2020-02-20 17:14:34,nan,nan
2020-02-20 17:14:37,nan,nan
2020-02-20 17:14:41,nan,nan
2020-02-20 17:14:44,nan,nan
2020-02-20 17:14:47,nan,nan
2020-02-20 17:14:50,nan,nan
2020-02-20 17:14:53,nan,nan
2020-02-20 17:14:56,nan,nan
2020-02-20 17:14:59,nan,nan
2020-02-20 17:15:02,nan,nan
2020-02-20 17:15:05,nan,nan
2020-02-20 17:15:08,nan,nan
2020-02-20 17:15:11,nan,nan
2020-02-20 17:15:14,nan,nan
2020-02-20 17:15:17,nan,nan
2020-02-20 17:15:20,nan,nan
2020-02-20 17:15:23,nan,nan
2020-02-20 17:15:26,nan,nan
2020-02-20 17:15:29,nan,nan
2020-02-20 17:15:32,nan,nan
2020-02-20 17:15:35,nan,nan
2020-02-20 17:15:38,nan,nan
2020-02-20 17:15:41,nan,nan
2020-02-20 17:15:44,nan,nan
2020-02-20 17:15:47,nan,nan
2020-02-20 17:15:50,nan,nan
2020-02-20 17:15:53,nan,nan
2020-02-20 17:15:56,nan,nan
2020-02-20 17:15:59,nan,nan
2020-02-20 17:16:02,nan,nan
2020-02-20 17:16:05,nan,nan
2020-02-20 17:16:08,nan,nan
2020-02-20 17:16:11,nan,nan
2020-02-20 17:16:14,nan,nan
2020-02-20 17:16:17,nan,nan
2020-02-20 17:16:20,nan,nan
2020-02-20 17:16:23,nan,nan
2020-02-20 17:16:26,nan,nan
2020-02-20 17:16:29,nan,nan
2020-02-20 17:16:32,nan,nan
2020-02-20 17:16:35,nan,nan
2020-02-20 17:16:38,nan,nan
2020-02-20 17:16:41,nan,nan
2020-02-20 17:16:44,nan,nan
2020-02-20 17:16:47,nan,nan
2020-02-20 17:16:50,nan,nan
2020-02-20 17:16:53,nan,nan
2020-02-20 17:16:57,nan,nan
2020-02-20 17:17:00,nan,nan
2020-02-20 17:17:03,nan,nan
2020-02-20 17:17:06,nan,nan
2020-02-20 17:17:09,nan,nan
2020-02-20 17:17:12,nan,nan
2020-02-20 17:17:15,nan,nan
2020-02-20 17:17:18,nan,nan
2020-02-20 17:17:21,nan,nan
2020-02-20 17:17:24,nan,nan
2020-02-20 17:17:27,nan,nan
2020-02-20 17:17:30,nan,nan
2020-02-20 17:17:33,nan,nan
2020-02-20 17:17:36,nan,nan
2020-02-20 17:17:39,nan,nan
2020-02-20 17:17:42,nan,nan
2020-02-20 17:17:45,nan,nan
2020-02-20 17:17:48,nan,nan
2020-02-20 17:17:51,nan,nan
2020-02-20 17:17:54,nan,nan
2020-02-20 17:17:57,nan,nan
2020-02-20 17:18:00,nan,nan
2020-02-20 17:18:03,nan,nan
2020-02-20 17:18:06,nan,nan
2020-02-20 17:18:09,nan,nan
2020-02-20 17:18:12,nan,nan
2020-02-20 17:18:15,nan,nan
2020-02-20 17:18:18,nan,nan
2020-02-20 17:18:21,nan,nan
2020-02-20 17:18:24,nan,nan
2020-02-20 17:18:27,nan,nan
2020-02-20 17:18:30,nan,nan
2020-02-20 17:18:33,nan,nan
2020-02-20 17:18:36,nan,nan
2020-02-20 17:18:39,nan,nan
2020-02-20 17:18:42,nan,nan
2020-02-20 17:18:45,nan,nan
2020-02-20 17:18:48,nan,nan
2020-02-20 17:18:51,nan,nan
2020-02-20 17:18:54,nan,nan
2020-02-20 17:18:57,nan,nan
2020-02-20 17:19:00,nan,nan
2020-02-20 17:19:03,nan,nan
2020-02-20 17:19:07,nan,nan
2020-02-20 17:19:10,nan,nan
2020-02-20 17:19:13,nan,nan
2020-02-20 17:19:16,nan,nan
2020-02-20 17:19:19,nan,nan
2020-02-20 17:19:22,nan,nan
2020-02-20 17:19:25,nan,nan
2020-02-20 17:19:28,nan,nan
2020-02-20 17:19:31,nan,nan
2020-02-20 17:19:34,nan,nan
2020-02-20 17:19:37,nan,nan
2020-02-20 17:19:40,nan,nan
2020-02-20 17:19:43,nan,nan
2020-02-20 17:19:46,nan,nan
2020-02-20 17:19:49,nan,nan
2020-02-20 17:19:52,nan,nan
2020-02-20 17:19:55,nan,nan
2020-02-20 17:19:58,nan,nan
2020-02-20 17:20:01,nan,nan
2020-02-20 17:20:04,nan,nan
2020-02-20 17:20:07,nan,nan
2020-02-20 17:20:10,nan,nan
2020-02-20 17:20:13,nan,nan
2020-02-20 17:20:16,nan,nan
2020-02-20 17:20:19,nan,nan
2020-02-20 17:20:22,nan,nan
2020-02-20 17:20:25,nan,nan
2020-02-20 17:20:28,nan,nan
2020-02-20 17:20:31,nan,nan
2020-02-20 17:20:34,nan,nan
2020-02-20 17:20:37,nan,nan
2020-02-20 17:20:40,nan,nan
2020-02-20 17:20:43,nan,nan
2020-02-20 17:20:46,nan,nan
2020-02-20 17:20:49,nan,nan
2020-02-20 17:20:52,nan,nan
2020-02-20 17:20:55,nan,nan
2020-02-20 17:20:58,nan,nan
2020-02-20 17:21:01,nan,nan
2020-02-20 17:21:04,nan,nan
2020-02-20 17:21:07,nan,nan
2020-02-20 17:21:10,nan,nan
2020-02-20 17:21:13,nan,nan
2020-02-20 17:21:17,nan,nan
2020-02-20 17:21:20,nan,nan
2020-02-20 17:21:23,nan,nan
2020-02-20 17:21:26,nan,nan
2020-02-20 17:21:29,nan,nan
2020-02-20 17:21:32,nan,nan
2020-02-20 17:21:35,nan,nan
2020-02-20 17:21:38,nan,nan
2020-02-20 17:21:41,nan,nan
2020-02-20 17:21:44,nan,nan
2020-02-20 17:21:47,nan,nan
2020-02-20 17:21:50,nan,nan
2020-02-20 17:21:53,nan,nan
2020-02-20 17:21:56,nan,nan
2020-02-20 17:21:59,nan,nan
2020-02-20 17:22:02,nan,nan
2020-02-20 17:22:05,nan,nan
2020-02-20 17:22:08,nan,nan
2020-02-20 17:22:11,nan,nan
2020-02-20 17:22:14,nan,nan
2020-02-20 17:22:17,nan,nan
2020-02-20 17:22:20,nan,nan
2020-02-20 17:22:23,nan,nan
2020-02-20 17:22:26,nan,nan
2020-02-20 17:22:29,nan,nan
2020-02-20 17:22:32,nan,nan
2020-02-20 17:22:35,nan,nan
2020-02-20 17:22:38,nan,nan
2020-02-20 17:22:41,nan,nan
2020-02-20 17:22:44,nan,nan
2020-02-20 17:22:47,nan,nan
2020-02-20 17:22:50,nan,nan
2020-02-20 17:22:53,nan,nan
2020-02-20 17:22:56,nan,nan
2020-02-20 17:22:59,nan,nan
2020-02-20 17:23:02,nan,nan
2020-02-20 17:23:05,nan,nan
2020-02-20 17:23:08,nan,nan
2020-02-20 17:23:11,nan,nan
2020-02-20 17:23:14,nan,nan
2020-02-20 17:23:17,nan,nan
2020-02-20 17:23:20,nan,nan
2020-02-20 17:23:24,nan,nan
2020-02-20 17:23:27,nan,nan
2020-02-20 17:23:30,nan,nan
2020-02-20 17:23:33,nan,nan
2020-02-20 17:23:36,nan,nan
2020-02-20 17:23:39,nan,nan
2020-02-20 17:23:42,nan,nan
2020-02-20 17:23:45,nan,nan
2020-02-20 17:23:48,nan,nan
2020-02-20 17:23:51,nan,nan
2020-02-20 17:23:54,nan,nan
2020-02-20 17:23:57,nan,nan
2020-02-20 17:24:00,nan,nan
2020-02-20 17:24:03,nan,nan
2020-02-20 17:24:06,nan,nan
2020-02-20 17:24:09,nan,nan
2020-02-20 17:24:12,nan,nan
2020-02-20 17:24:15,nan,nan
2020-02-20 17:24:18,nan,nan
2020-02-20 17:24:21,nan,nan
2020-02-20 17:24:24,nan,nan
2020-02-20 17:24:27,nan,nan
2020-02-20 17:24:30,nan,nan
2020-02-20 17:24:33,nan,nan
2020-02-20 17:24:36,nan,nan
2020-02-20 17:24:39,nan,nan
2020-02-20 17:24:42,nan,nan
2020-02-20 17:24:45,nan,nan
2020-02-20 17:24:48,nan,nan
2020-02-20 17:24:51,nan,nan
2020-02-20 17:24:54,nan,nan
2020-02-20 17:24:57,nan,nan
2020-02-20 17:25:00,nan,nan
2020-02-20 17:25:03,nan,nan
2020-02-20 17:25:06,nan,nan
2020-02-20 17:25:09,nan,nan
2020-02-20 17:25:12,nan,nan
2020-02-20 17:25:15,nan,nan
2020-02-20 17:25:18,nan,nan
2020-02-20 17:25:21,nan,nan
2020-02-20 17:25:24,nan,nan
2020-02-20 17:25:27,nan,nan
2020-02-20 17:25:30,nan,nan
2020-02-20 17:25:33,nan,nan
2020-02-20 17:25:37,nan,nan
2020-02-20 17:25:40,nan,nan
2020-02-20 17:25:43,nan,nan
2020-02-20 17:25:46,nan,nan
2020-02-20 17:25:49,nan,nan
2020-02-20 17:25:52,nan,nan
2020-02-20 17:25:55,nan,nan
2020-02-20 17:25:58,nan,nan
2020-02-20 17:26:01,nan,nan
2020-02-20 17:26:04,nan,nan
2020-02-20 17:26:07,nan,nan
2020-02-20 17:26:10,nan,nan
2020-02-20 17:26:13,nan,nan
2020-02-20 17:26:16,nan,nan
2020-02-20 17:26:19,nan,nan
2020-02-20 17:26:22,nan,nan
2020-02-20 17:26:25,nan,nan
2020-02-20 17:26:28,nan,nan
2020-02-20 17:26:31,nan,nan
2020-02-20 17:26:34,nan,nan
2020-02-20 17:26:37,nan,nan
2020-02-20 17:26:40,nan,nan
2020-02-20 17:26:43,nan,nan
2020-02-20 17:26:46,nan,nan
2020-02-20 17:26:49,nan,nan
2020-02-20 17:26:52,nan,nan
2020-02-20 17:26:55,nan,nan
2020-02-20 17:26:58,nan,nan
2020-02-20 17:27:01,nan,nan
2020-02-20 17:27:04,nan,nan
2020-02-20 17:27:07,nan,nan
2020-02-20 17:27:10,nan,nan
2020-02-20 17:27:13,nan,nan
2020-02-20 17:27:16,nan,nan
2020-02-20 17:27:19,nan,nan
2020-02-20 17:27:22,nan,nan
2020-02-20 17:27:25,nan,nan
2020-02-20 17:27:28,nan,nan
2020-02-20 17:27:31,nan,nan
2020-02-20 17:27:34,nan,nan
2020-02-20 17:27:37,nan,nan
2020-02-20 17:27:40,nan,nan
2020-02-20 17:27:43,nan,nan
2020-02-20 17:27:47,nan,nan
2020-02-20 17:27:50,nan,nan
2020-02-20 17:27:53,nan,nan
2020-02-20 17:27:56,nan,nan
2020-02-20 17:27:59,nan,nan
2020-02-20 17:28:02,nan,nan
2020-02-20 17:28:05,nan,nan
2020-02-20 17:28:08,nan,nan
2020-02-20 17:28:11,nan,nan
2020-02-20 17:28:14,nan,nan
2020-02-20 17:28:17,nan,nan
2020-02-20 17:28:20,nan,nan
2020-02-20 17:28:23,nan,nan
2020-02-20 17:28:26,nan,nan
2020-02-20 17:28:29,nan,nan
2020-02-20 17:28:32,nan,nan
2020-02-20 17:28:35,nan,nan
2020-02-20 17:28:38,nan,nan
2020-02-20 17:28:41,nan,nan
2020-02-20 17:28:44,nan,nan
2020-02-20 17:28:47,nan,nan
2020-02-20 17:28:50,nan,nan
2020-02-20 17:28:53,nan,nan
2020-02-20 17:28:56,nan,nan
2020-02-20 17:28:59,nan,nan
2020-02-20 17:29:02,nan,nan
2020-02-20 17:29:05,nan,nan
2020-02-20 17:29:08,nan,nan
2020-02-20 17:29:11,nan,nan
2020-02-20 17:29:14,nan,nan
2020-02-20 17:29:17,nan,nan
2020-02-20 17:29:20,nan,nan
2020-02-20 17:29:23,nan,nan
2020-02-20 17:29:26,nan,nan
2020-02-20 17:29:29,nan,nan
2020-02-20 17:29:32,nan,nan
2020-02-20 17:29:35,nan,nan
2020-02-20 17:29:38,nan,nan
2020-02-20 17:29:41,nan,nan
2020-02-20 17:29:44,nan,nan
2020-02-20 17:29:47,nan,nan
2020-02-20 17:29:51,nan,nan
2020-02-20 17:29:54,nan,nan
2020-02-20 17:29:57,nan,nan
2020-02-20 17:30:00,nan,nan
2020-02-20 17:30:03,nan,nan
2020-02-20 17:30:06,nan,nan
2020-02-20 17:30:09,nan,nan
2020-02-20 17:30:12,nan,nan
2020-02-20 17:30:15,nan,nan
2020-02-20 17:30:18,nan,nan
2020-02-20 17:30:21,nan,nan
2020-02-20 17:30:24,nan,nan
2020-02-20 17:30:27,nan,nan
2020-02-20 17:30:30,nan,nan
2020-02-20 17:30:33,nan,nan
2020-02-20 17:30:36,nan,nan
2020-02-20 17:30:39,nan,nan
2020-02-20 17:30:42,nan,nan
2020-02-20 17:30:45,nan,nan
2020-02-20 17:30:48,nan,nan
2020-02-20 17:30:51,nan,nan
2020-02-20 17:30:54,nan,nan
2020-02-20 17:30:57,nan,nan
2020-02-20 17:31:00,nan,nan
2020-02-20 17:31:03,nan,nan
